,codigo_trecho,vl_km_inic,vl_km_fina,vl_extensa,VMDa_C,VMDa_D,ds_sup_fed,GEH,acidentes_sem_vitima,acidentes_com_vitima,acidentes_com_mortos,acidentes_totais,UPS_medio,UPS_max,UPS_min,VDM,ICA_medio,ICA_max,ICA_min,tipo_pista,tipo_area,tipo_terreno
1523,230BPB0310,291.2,311.0,19.8,1644.0,1641.0,PAV,A,2.0,5.0,0.0,7.0,5.4,11.0,1.0,3187.0,5.614,7.799,4.938,Simples,Rural,Plano
1524,230BPB0315,311.0,327.6,16.6,1747.0,1748.0,PAV,,0.0,6.0,1.0,7.0,8.6,18.0,5.0,3297.0,5.0418,5.111,4.938,Simples,Rural,Plano
1525,230BPB0320,327.6,332.0,4.4,2903.0,3117.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,4738.5,6.4864999999999995,8.035,4.938,Simples,Rural,Ondulado
1526,230BPB0350,350.9,365.2,14.3,2061.0,2213.0,PAV,,1.0,1.0,0.0,2.0,3.0,5.0,1.0,3997.0,6.4864999999999995,8.035,4.938,Simples,Rural,Ondulado
1527,230BPB0360,365.2,373.3,8.1,1680.0,1824.0,PAV,,1.0,4.0,1.0,6.0,5.666666666666667,13.0,1.0,3342.0,6.007000000000001,7.799,5.111,Simples,Rural,Plano
1528,230BPB0365,373.3,388.1,14.8,1674.0,1824.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,3312.0,6.455,7.799,5.111,Simples,Rural,Plano
1529,230BPB0370,388.1,404.2,16.1,1808.0,1935.0,PAV,,1.0,7.0,0.0,8.0,4.5,5.0,1.0,3581.0,5.368375,8.035,4.938,Simples,Rural,Ondulado
1530,230BPB0390,404.2,414.2,10.0,1551.0,1627.0,PAV,,1.0,7.0,0.0,8.0,12.0,21.0,5.0,2870.0,6.085666666666666,8.035,5.111,Simples,Rural,Plano
1531,230BPB0410,414.2,443.2,29.0,1657.0,1754.0,PAV,,0.0,4.0,1.0,5.0,6.6,13.0,5.0,3241.0,5.0888,5.346,4.938,Simples,Rural,Ondulado
1532,230BPB0430,443.2,461.1,17.9,1636.0,1737.0,PAV,,1.0,9.0,2.0,12.0,10.285714285714286,23.0,1.0,3239.0,6.305714285714286,8.035,4.938,Simples,Rural,Plano
1533,230BPB0450,461.1,472.6,11.5,1540.0,1622.0,PAV,,4.0,8.0,1.0,13.0,6.333333333333333,13.0,1.0,3112.0,5.409666666666666,7.799,5.111,Simples,Rural,Plano
1534,230BPB0460,472.6,477.2,4.6,1713.0,1770.0,PAV,,0.0,3.0,1.0,4.0,9.333333333333334,13.0,5.0,3547.0,6.9239999999999995,8.035,4.938,Simples,Urbana,Ondulado
1535,230BPB0465,477.2,493.3,16.1,1660.0,1736.0,PAV,,1.0,7.0,0.0,8.0,7.2,15.0,1.0,3400.0,5.0418,5.111,4.938,Simples,Rural,Plano
1536,230BPB0470,493.3,499.9,6.6,1660.0,1736.0,PAV,,0.0,3.0,1.0,4.0,14.0,18.0,10.0,3400.0,6.4864999999999995,8.035,4.938,Simples,Rural,Ondulado
1537,230BPB0490,499.9,503.3,3.4,1801.0,1840.0,PAV,,1.0,8.0,1.0,10.0,18.0,25.0,5.0,3675.0,7.877666666666666,8.035,7.799,Simples,Urbana,Plano
1538,230BPB0510,503.3,512.6,9.3,1971.0,2031.0,PAV,A,1.0,10.0,2.0,13.0,15.4,23.0,10.0,4067.0,5.6958,8.035,5.111,Simples,Rural,Plano
1539,230BPB0525,515.5,517.0,1.5,815.0,855.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,1628.0,5.111,5.111,5.111,Simples,Rural,Plano
1540,230BPI0730,0.0,17.7,17.7,1425.0,1213.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,2739.0,5.111,5.111,5.111,Simples,Rural,Plano
1541,230BPI0750,18.1,41.1,23.0,2690.0,2443.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5096.0,5.111,5.111,5.111,Simples,Rural,Plano
1542,230BPI0850,151.9,165.4,13.5,914.0,1127.0,PAV,,2.0,3.0,0.0,5.0,4.25,6.0,1.0,2681.25,5.111,5.111,5.111,Simples,Rural,Plano
1543,230BPI0852,165.4,189.3,23.9,812.0,1086.0,PAV,,0.0,3.0,3.0,6.0,13.5,31.0,5.0,2574.0,5.06775,5.111,4.938,Simples,Rural,Plano
1544,230BPI0855,189.3,196.5,7.2,735.0,873.0,PAV,,0.0,6.0,1.0,7.0,14.333333333333334,23.0,10.0,2024.6666666666667,6.9816666666666665,8.035,5.111,Simples,Urbana,Plano
1545,230BPI0860,196.5,197.9,1.4,735.0,873.0,DUP,,0.0,2.0,0.0,2.0,10.0,10.0,10.0,1750.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1546,230BPI0870,197.9,253.8,55.9,819.0,891.0,PAV,A,0.0,4.0,3.0,7.0,8.428571428571429,13.0,5.0,1910.0,5.479285714285714,8.035,4.938,Simples,Rural,Plano
1547,230BPI0875,253.8,265.1,11.3,1039.0,1116.0,PAV,,2.0,2.0,1.0,5.0,6.25,13.0,1.0,2567.0,5.111,5.111,5.111,Simples,Rural,Plano
1548,230BPI0880,265.1,281.3,16.2,1366.0,1388.0,PAV,,0.0,0.0,2.0,2.0,26.0,26.0,26.0,3020.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
1549,230BPI0895,300.4,308.5,8.1,2074.0,1809.0,PAV,,1.0,10.0,0.0,11.0,17.0,25.0,10.0,3682.0,6.8453333333333335,7.799,4.938,Simples,Urbana,Plano
1550,230BPI0900,308.5,310.5,2.0,1552.0,1289.0,PAV,,0.0,9.0,0.0,9.0,45.0,45.0,45.0,2713.0,7.799,7.799,7.799,Simples,Urbana,Plano
1551,230BTO1092,1.7,4.2,2.5,1265.0,1023.0,PAV,,1.0,2.0,1.0,4.0,24.0,24.0,24.0,1368.0,7.799,7.799,7.799,Simples,Urbana,Plano
1552,230BTO1110,20.9,35.2,14.3,460.0,390.0,PAV,,0.0,1.0,1.0,2.0,9.0,13.0,5.0,740.0,6.573,8.035,5.111,Simples,Rural,Ondulado
1553,230BTO1115,35.2,69.3,34.1,463.5,398.5,PAV,,0.0,2.0,1.0,3.0,7.666666666666667,13.0,5.0,759.0,5.189333333333333,5.346,5.111,Simples,Rural,Plano
1554,230BTO1120,69.3,82.7,13.4,532.0,605.0,PAV,,2.0,1.0,1.0,4.0,6.666666666666667,14.0,1.0,902.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
1555,230BTO1122,82.7,92.2,9.5,540.0,607.0,PAV,,0.0,1.0,1.0,2.0,9.0,13.0,5.0,909.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
1556,230BTO1127,99.9,101.3,1.4,540.0,607.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,909.0,5.111,5.111,5.111,Simples,Rural,Plano
1557,230BTO1130,101.3,143.8,42.5,557.0,603.0,PAV,A,0.0,1.0,0.0,1.0,5.0,5.0,5.0,854.0,5.111,5.111,5.111,Simples,Rural,Plano
1558,230BTO1132,143.8,146.4,2.6,1037.0,1086.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,1761.0,7.799,7.799,7.799,Simples,Urbana,Plano
1559,232BPE0010,0.0,4.7,4.7,24222.0,24960.0,DUP,,2.0,10.0,0.0,12.0,52.0,52.0,52.0,43131.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1560,232BPE0015,4.7,10.4,5.7,26859.0,27150.0,DUP,,30.0,68.0,0.0,98.0,74.0,99.0,50.0,47596.0,4.7976,4.971,4.682,Dupla,Urbana,Ondulado
1561,232BPE0017,10.4,14.4,4.0,15103.0,16005.0,DUP,,4.0,26.0,2.0,32.0,53.333333333333336,76.0,35.0,24299.0,4.423,4.971,3.616,Dupla,Urbana,Montanhoso
1562,232BPE0020,14.4,26.9,12.5,15103.0,16005.0,DUP,,9.0,30.0,1.0,40.0,15.636363636363637,43.0,5.0,24299.0,4.663909090909091,4.971,3.616,Dupla,Urbana,Ondulado
1563,232BPE0030,26.9,42.9,16.0,14721.0,15036.0,DUP,A,12.0,31.0,1.0,44.0,13.846153846153847,30.0,5.0,22908.0,2.4495384615384617,4.682,2.237,Dupla,Rural,Ondulado
1564,232BPE0050,42.9,45.0,2.1,15140.0,15389.0,DUP,,0.0,3.0,0.0,3.0,15.0,15.0,15.0,23663.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1565,232BPE0060,45.0,53.7,8.7,16074.0,15849.0,DUP,,3.0,25.0,4.0,32.0,15.0,43.0,5.0,25526.0,4.34675,4.971,2.237,Dupla,Urbana,Ondulado
1566,232BPE0070,58.5,59.2,0.7,16178.0,15964.0,DUP,,9.0,21.0,1.0,31.0,12.7,29.0,1.0,14228.5,3.6749,4.971,2.237,Dupla,Urbana,Ondulado
1567,232BPE0090,71.5,77.2,5.7,16901.0,16625.0,DUP,,1.0,9.0,0.0,10.0,9.2,15.0,5.0,27072.0,4.739800000000001,4.971,4.682,Dupla,Urbana,Ondulado
1568,232BPE0110,77.2,88.4,11.2,16320.0,15969.0,DUP,,9.0,33.0,6.0,48.0,25.2,66.0,4.0,26042.4,4.8265,4.971,4.682,Dupla,Urbana,Ondulado
1569,232BPE0120,88.4,99.9,11.5,16320.0,15969.0,DUP,,5.0,15.0,2.0,22.0,11.777777777777779,18.0,5.0,25928.0,4.606222222222223,4.971,2.266,Dupla,Urbana,Plano
1570,232BPE0130,99.9,102.1,2.2,16216.0,15857.0,DUP,,5.0,9.0,0.0,14.0,25.0,37.0,13.0,25821.0,4.8265,4.971,4.682,Dupla,Urbana,Ondulado
1571,232BPE0140,102.1,129.9,27.8,10852.0,10145.0,DUP,A,17.0,48.0,8.0,73.0,16.40909090909091,67.0,1.0,26190.0,4.071681818181818,4.971,2.237,Dupla,Urbana,Ondulado
1572,232BPE0150,129.9,148.1,18.2,7853.0,7664.0,DUP,,11.0,44.0,4.0,59.0,16.647058823529413,36.0,1.0,20014.0,3.7784705882352947,4.971,2.237,Dupla,Urbana,Ondulado
1573,232BPE0170,148.1,149.1,1.0,3148.0,3021.0,DUP,,1.0,3.0,2.0,6.0,8.4,18.0,1.0,8948.0,5.661199999999999,8.035,4.938,Simples,Rural,Plano
1574,232BPE0190,163.3,181.6,18.3,2744.0,2617.0,PAV,,4.0,25.0,3.0,32.0,15.272727272727273,50.0,5.0,7804.0,6.610090909090909,8.035,4.938,Simples,Urbana,Plano
1575,232BPE0210,181.6,212.5,30.9,1923.5,1694.0,PAV,,8.0,23.0,11.0,42.0,12.666666666666666,61.0,1.0,5572.285714285715,6.13347619047619,8.035,4.938,Simples,Rural,Ondulado
1576,232BPE0230,212.5,251.3,38.8,1650.0,1426.0,PAV,,4.0,18.0,9.0,31.0,12.411764705882353,52.0,1.0,4675.0,6.4387058823529415,8.035,4.938,Simples,Urbana,Plano
1577,232BPE0260,252.0,277.8,25.8,2443.0,2549.0,PAV,A,5.0,16.0,7.0,28.0,12.571428571428571,38.0,1.0,5764.0,6.8435,8.035,4.938,Simples,Urbana,Plano
1578,232BPE0270,277.8,324.4,46.6,1312.0,1130.0,PAV,,5.0,6.0,7.0,18.0,8.4,26.0,1.0,3040.0,5.614,7.799,4.938,Simples,Rural,Plano
1579,232BPE0290,324.4,333.5,9.1,1719.0,1440.0,PAV,,2.0,4.0,2.0,8.0,8.0,14.0,5.0,3757.0,6.9135,8.035,4.938,Simples,Urbana,Plano
1580,232BPE0300,333.5,356.3,22.8,1913.0,1408.0,PAV,,0.0,3.0,4.0,7.0,13.4,18.0,10.0,3799.0,6.164199999999999,8.035,4.938,Simples,Rural,Ondulado
1581,232BPE0310,356.3,402.8,46.5,1270.0,1049.0,PAV,,2.0,10.0,1.0,13.0,5.909090909090909,14.0,5.0,2417.0,5.6054545454545455,8.035,4.938,Simples,Rural,Plano
1582,232BPE0330,402.8,405.2,2.4,1658.0,1463.0,PAV,,1.0,1.0,0.0,2.0,3.0,5.0,1.0,3043.0,6.3685,7.799,4.938,Simples,Rural,Ondulado
1583,232BPE0350,405.2,409.0,3.8,1728.0,1389.0,PAV,,1.0,11.0,0.0,12.0,28.0,46.0,10.0,3112.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
1584,232BPE0360,409.0,412.6,3.6,1574.0,1393.0,PAV,,4.0,26.0,1.0,31.0,49.0,62.0,30.0,2974.0,7.799,7.799,7.799,Simples,Urbana,Plano
1585,232BPE0370,412.6,425.2,12.6,1574.0,1393.0,PAV,,2.0,20.0,2.0,24.0,25.6,59.0,5.0,2905.0,6.7836,8.035,4.938,Simples,Urbana,Ondulado
1586,232BPE0390,425.2,450.2,25.0,1575.0,1392.0,PAV,,1.0,5.0,0.0,6.0,6.5,11.0,5.0,2905.0,5.6965,7.799,4.938,Simples,Rural,Ondulado
1587,232BPE0400,450.2,459.5,9.3,1294.0,1166.0,PAV,,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2318.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1588,232BPE0410,459.5,490.7,31.2,1386.0,1214.0,PAV,,4.0,1.0,2.0,7.0,5.0,13.0,1.0,2461.0,5.470285714285715,7.799,4.938,Simples,Rural,Plano
1589,232BPE0420,490.7,509.6,18.9,1697.0,1585.0,PAV,A,3.0,25.0,0.0,28.0,25.6,110.0,1.0,3172.0,6.2806,8.035,5.111,Simples,Rural,Plano
1590,232BPE0430,509.6,518.9,9.3,1524.0,1304.0,PAV,,0.0,3.0,2.0,5.0,13.666666666666666,26.0,5.0,2896.0,6.028,8.035,4.938,Simples,Rural,Ondulado
1591,232BPE0435,518.9,525.1,6.2,1551.0,1330.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2912.0,5.111,5.111,5.111,Simples,Rural,Plano
1592,232BPE0440,525.1,544.1,19.0,1551.0,1330.0,PAV,,0.0,4.0,1.0,5.0,6.6,13.0,5.0,2912.0,5.007199999999999,5.111,4.938,Simples,Rural,Ondulado
1593,232BPE0450,544.1,560.1,16.0,1551.0,1330.0,PAV,,0.0,0.0,2.0,2.0,13.0,13.0,13.0,2912.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
1594,235BBA0190,0.0,16.5,16.5,782.0,749.0,PAV,A,1.0,0.0,2.0,3.0,9.0,13.0,1.0,2318.0,5.111,5.111,5.111,Simples,Rural,Plano
1595,235BBA0192,16.5,38.4,21.9,680.0,640.0,PAV,A,1.0,0.0,2.0,3.0,13.5,14.0,13.0,2195.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
1596,235BBA0194,38.4,76.7,38.3,697.0,646.0,PAV,A,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2383.0,5.111,5.111,5.111,Simples,Rural,Plano
1597,235BBA0230,167.7,189.0,21.3,401.0,381.0,PAV,,0.0,1.0,1.0,2.0,9.0,13.0,5.0,1092.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
1598,235BBA0254,268.8,277.8,9.0,357.0,336.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,814.0,7.799,7.799,7.799,Simples,Urbana,Plano
1599,235BBA0260,277.8,348.8,71.0,357.0,336.0,PAV,,3.0,20.0,3.0,26.0,15.777777777777779,44.0,5.0,1796.0,7.201666666666666,7.799,5.111,Simples,Urbana,Plano
1600,235BBA0300,353.2,388.0,34.8,927.0,835.0,PAV,,1.0,1.0,0.0,2.0,3.0,5.0,1.0,1803.0,5.111,5.111,5.111,Simples,Rural,Plano
1601,235BBA0320,464.7,498.4,33.7,692.0,531.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,1190.5,5.0245,5.111,4.938,Simples,Rural,Ondulado
1602,235BPI0419,323.0,400.5,77.5,604.0,608.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,2225.0,5.111,5.111,5.111,Simples,Rural,Plano
1603,235BPI0420,400.5,437.2,36.7,604.0,608.0,PAV,,0.0,2.0,1.0,3.0,7.666666666666667,13.0,5.0,2225.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
1604,235BPI0430,437.2,440.2,3.0,634.0,612.0,PAV,,0.0,2.0,0.0,2.0,10.0,10.0,10.0,2171.0,7.799,7.799,7.799,Simples,Urbana,Plano
1605,235BSE0005,0.0,1.7,1.7,6656.0,6809.0,DUP,,2.0,7.0,1.0,10.0,50.0,50.0,50.0,11004.0,4.971,4.971,4.971,Dupla,Urbana,Plano
1606,235BSE0010,1.7,6.2,4.5,6656.0,6809.0,DUP,,10.0,35.0,2.0,47.0,52.75,62.0,39.0,11004.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
1607,235BSE0050,8.3,26.3,18.0,4227.0,4279.0,PAV,A,2.0,28.0,4.0,34.0,13.857142857142858,44.0,5.0,8637.0,6.155642857142857,8.035,4.938,Simples,Rural,Ondulado
1608,235BSE0060,26.3,43.8,17.5,5015.0,5855.5,PAV,A,9.0,49.0,5.0,63.0,16.789473684210527,65.0,5.0,9079.157894736842,6.5513157894736835,8.035,4.938,Simples,Urbana,Plano
1609,235BSE0070,51.7,52.9,1.2,4217.0,5423.0,PAV,,1.0,5.0,1.0,7.0,39.0,39.0,39.0,9121.0,7.799,7.799,7.799,Simples,Urbana,Plano
1610,235BSE0090,52.9,63.7,10.8,3582.0,3966.0,PAV,A,4.0,16.0,4.0,24.0,17.0,43.0,1.0,3565.0,6.769375,7.799,4.938,Simples,Urbana,Plano
1611,235BSE0110,63.7,83.5,19.799999999999997,1559.0,1549.0,PAV,A,1.0,10.0,0.0,11.0,7.285714285714286,15.0,1.0,2805.285714285714,6.296714285714286,8.035,5.111,Simples,Rural,Plano
1612,235BSE0150,85.6,108.7,23.1,1269.0,1222.0,PAV,A,1.0,7.0,2.0,10.0,8.857142857142858,18.0,1.0,2970.0,5.863285714285714,8.035,4.938,Simples,Rural,Plano
1613,235BSE0170,108.7,114.8,6.1,782.0,749.0,PAV,,1.0,3.0,0.0,4.0,5.333333333333333,6.0,5.0,2318.0,5.131666666666667,5.346,4.938,Simples,Rural,Montanhoso
1614,235BTO0490,162.6,163.6,1.0,1665.0,1627.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3237.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1615,235BTO0510,166.7,205.7,39.0,500.0,449.0,PAV,,1.0,4.0,0.0,5.0,5.25,10.0,1.0,885.0,5.111,5.111,5.111,Simples,Rural,Plano
1616,242BBA0110,226.5,251.4,24.9,899.0,1252.0,PAV,,1.0,3.0,1.0,5.0,5.8,13.0,1.0,2865.2,5.123399999999999,5.346,4.938,Simples,Rural,Plano
1617,242BBA0112,251.4,270.1,18.7,1591.0,1670.0,PAV,,1.0,5.0,4.0,10.0,11.142857142857142,18.0,1.0,2746.0,5.112857142857143,5.346,4.938,Simples,Rural,Ondulado
1618,242BBA0114,270.1,299.2,29.1,1442.0,1530.0,PAV,,2.0,8.0,0.0,10.0,4.2,5.0,1.0,3711.0,5.0306999999999995,5.346,4.938,Simples,Rural,Ondulado
1619,242BBA0130,299.2,302.1,2.9,1264.0,1421.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3647.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1620,242BBA0132,302.1,321.7,19.6,1228.0,1349.0,PAV,,0.0,6.0,1.0,7.0,6.142857142857143,13.0,5.0,3647.0,5.119857142857143,5.346,4.938,Simples,Rural,Plano
1621,242BBA0134,321.7,325.2,3.5,1264.0,1442.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3016.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1622,242BBA0136,325.2,357.1,31.9,1286.0,1447.0,PAV,,2.0,6.0,1.0,9.0,6.428571428571429,13.0,1.0,3011.0,5.854285714285714,7.799,4.938,Simples,Rural,Plano
1623,242BBA0138,357.1,389.6,32.5,1285.0,1442.0,PAV,,7.0,12.0,0.0,19.0,7.444444444444445,16.0,1.0,3152.3333333333335,5.079444444444444,5.346,4.938,Simples,Rural,Plano
1624,242BBA0150,389.6,395.1,5.5,1350.0,1471.0,PAV,,2.0,7.0,1.0,10.0,12.5,19.0,5.0,3148.0,5.06775,5.111,4.938,Simples,Rural,Plano
1625,242BBA0210,468.6,516.4,47.8,1157.0,2236.0,PAV,,6.0,10.0,4.0,20.0,8.307692307692308,24.0,1.0,2638.230769230769,5.05776923076923,5.111,4.938,Simples,Rural,Plano
1626,242BBA0215,516.4,538.5,22.1,1350.0,1201.0,PAV,A,1.0,0.0,1.0,2.0,7.0,13.0,1.0,2609.0,5.111,5.111,5.111,Simples,Rural,Plano
1627,242BBA0220,538.5,583.9,45.4,1718.0,1419.0,PAV,,3.0,4.0,2.0,9.0,7.0,13.0,1.0,3020.5714285714284,5.494999999999999,7.799,5.111,Simples,Rural,Plano
1628,242BBA0225,583.9,606.7,22.8,1718.0,1419.0,PAV,,1.0,4.0,3.0,8.0,8.571428571428571,14.0,5.0,3285.0,5.888,8.035,4.938,Simples,Rural,Plano
1629,242BBA0230,606.7,621.7,15.0,1721.0,1423.0,PAV,,3.0,5.0,2.0,10.0,10.8,18.0,5.0,3285.0,5.614,7.799,4.938,Simples,Rural,Plano
1630,242BBA0240,621.7,644.3,22.6,1134.0,1409.0,PAV,,1.0,2.0,1.0,4.0,6.0,13.0,1.0,3287.25,5.111,5.111,5.111,Simples,Rural,Plano
1631,242BBA0250,644.3,664.7,20.4,1135.0,1430.0,PAV,,0.0,2.0,1.0,3.0,7.666666666666667,13.0,5.0,2758.0,5.111,5.111,5.111,Simples,Rural,Plano
1632,242BBA0252,664.7,709.2,44.5,1240.0,1017.0,PAV,,2.0,8.0,4.0,14.0,10.444444444444445,28.0,1.0,2659.8888888888887,5.091777777777778,5.111,4.938,Simples,Rural,Plano
1633,242BBA0260,709.2,743.0,33.8,1099.0,921.0,PAV,,3.0,8.0,0.0,11.0,4.777777777777778,10.0,1.0,2407.4444444444443,5.034111111111111,5.111,4.938,Simples,Rural,Plano
1634,242BBA0270,743.0,747.6,4.6,1100.0,921.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2278.0,5.111,5.111,5.111,Simples,Rural,Plano
1635,242BBA0290,747.6,772.7,25.1,926.0,734.0,PAV,,1.0,6.0,2.0,9.0,8.142857142857142,18.0,1.0,2226.1428571428573,5.144571428571429,5.346,5.111,Simples,Rural,Plano
1636,242BBA0300,772.7,810.3,37.6,952.0,752.0,PAV,,3.0,16.0,1.0,20.0,8.0,18.0,1.0,1944.0,5.578666666666667,8.035,5.111,Simples,Rural,Plano
1637,242BBA0310,810.3,816.5,6.2,689.0,639.0,PAV,,1.0,2.0,0.0,3.0,3.6666666666666665,5.0,1.0,1964.0,7.799,7.799,7.799,Simples,Urbana,Plano
1638,242BBA0340,907.9,926.9,19.0,2584.0,2593.0,PAV,,2.0,0.0,0.0,2.0,1.0,1.0,1.0,5392.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
1639,242BBA0350,926.9,976.6,49.7,422.0,670.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,5392.0,5.111,5.111,5.111,Simples,Rural,Plano
1640,242BTO0435,283.9,302.2,18.3,1617.0,1770.0,PAV,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3404.0,5.111,5.111,5.111,Simples,Rural,Plano
1641,242BTO0440,302.2,314.8,12.6,583.0,569.0,PAV,A,0.0,1.0,1.0,2.0,9.0,13.0,5.0,2119.0,5.111,5.111,5.111,Simples,Rural,Plano
1642,242BTO0445,315.4,354.9,39.5,1521.0,1640.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,2834.0,5.111,5.111,5.111,Simples,Rural,Plano
1643,242BTO0450,354.9,383.2,28.3,1702.0,1704.0,PAV,,4.0,5.0,2.0,11.0,5.5,13.0,1.0,2992.9,5.9174,7.799,5.111,Simples,Rural,Plano
1644,242BTO0490,418.0,456.4,38.4,501.0,677.0,PAV,,1.0,3.0,0.0,4.0,4.0,5.0,1.0,2338.25,5.73975,7.799,4.938,Simples,Rural,Plano
1645,242BTO0510,460.6,487.4,26.8,,,PAV,,0.0,5.0,0.0,5.0,8.333333333333334,15.0,5.0,971.0,6.007000000000001,7.799,5.111,Simples,Rural,Plano
1646,251BDF0510,6.0,6.8,0.8,2112.0,1639.0,PAV,,1.0,1.0,0.0,2.0,6.0,6.0,6.0,3408.0,5.111,5.111,5.111,Simples,Rural,Plano
1647,251BDF0520,8.0,10.5,2.5,2112.0,1639.0,PAV,,1.0,0.0,1.0,2.0,14.0,14.0,14.0,3408.0,5.111,5.111,5.111,Simples,Rural,Plano
1648,251BDF0525,10.5,13.9,3.4,2773.0,1950.0,PAV,,0.0,1.0,1.0,2.0,18.0,18.0,18.0,4142.0,5.111,5.111,5.111,Simples,Rural,Plano
1649,251BDF0530,13.9,31.9,18.0,2247.0,1458.0,PAV,D,0.0,7.0,4.0,11.0,17.4,33.0,5.0,3330.0,5.123399999999999,5.346,4.938,Simples,Rural,Plano
1650,251BDF0532,31.9,32.9,1.0,2247.0,1458.0,PAV,,1.0,1.0,0.0,2.0,6.0,6.0,6.0,3330.0,5.346,5.346,5.346,Simples,N/A,Montanhoso
1651,251BDF0550,32.9,42.1,9.2,2128.0,1407.0,PAV,,2.0,11.0,3.0,16.0,12.0,32.0,5.0,3146.0,5.053875,5.346,4.938,Simples,Rural,Ondulado
1652,251BDF0552,42.1,45.6,3.5,2128.0,1407.0,PAV,,0.0,2.0,1.0,3.0,11.5,18.0,5.0,3146.0,5.111,5.111,5.111,Simples,Rural,Plano
1653,251BDF0560,45.6,60.8,15.2,2128.0,1408.0,PAV,,0.0,6.0,0.0,6.0,6.0,10.0,5.0,3249.0,7.799000000000001,7.799,7.799,Simples,Urbana,Plano
1654,251BGO0470,0.0,12.0,12.0,1201.0,788.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,1821.0,5.111,5.111,5.111,Simples,Rural,Plano
1655,251BGO0480,12.0,14.0,2.0,1201.0,788.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,1821.0,5.111,5.111,5.111,Simples,Rural,Plano
1656,251BMG0220,193.7,246.4,52.7,1944.0,1882.0,PAV,,5.0,8.0,1.0,14.0,4.142857142857143,13.0,1.0,3626.714285714286,5.082785714285714,5.346,4.938,Simples,Rural,Plano
1657,251BMG0230,246.4,310.6,64.2,2639.0,2649.0,PAV,A,2.0,15.0,5.0,22.0,7.1,18.0,1.0,4234.65,5.260599999999999,7.799,4.938,Simples,Rural,Plano
1658,251BMG0240,310.6,346.2,35.6,1834.0,1998.0,PAV,,1.0,9.0,3.0,13.0,9.444444444444445,23.0,5.0,3257.222222222222,5.248444444444444,5.346,4.938,Simples,N/A,Montanhoso
1659,251BMG0250,346.2,434.4,88.2,1993.0,2069.0,PAV,,2.0,23.0,7.0,32.0,8.32,23.0,1.0,3274.44,5.0838399999999995,5.346,4.938,Simples,Rural,Plano
1660,251BMG0270,434.4,478.2,43.8,2161.0,2279.0,PAV,,9.0,51.0,16.0,76.0,15.733333333333333,58.0,1.0,3707.9,5.962866666666667,8.035,4.938,Simples,Rural,Plano
1661,251BMG0280,478.2,501.1,22.9,2593.0,2480.0,PAV,,3.0,17.0,4.0,24.0,12.727272727272727,41.0,5.0,4768.818181818182,5.298181818181818,8.035,4.938,Simples,Rural,Ondulado
1662,259BES0010,0.0,49.1,49.1,3901.0,3940.0,PAV,A,2.0,10.0,3.0,15.0,13.0,33.0,1.0,5172.0,5.070428571428571,5.346,4.938,Simples,Rural,Ondulado
